Text,Label
الرجاء الرد على المتصلين أم يوجد عطل في النظام,Complaint
الرجاء الرد على المتصلين أم يوجد عطل في النظام,Complaint
احاول اتصل على الرقم المجاني من 5 ايّام ومحد يرد ما أتوقع زحمة خطوط لانه جربت الصبح والظهر والعصر والمغرب وفليل عندي طلب ابغي اجيكه,Complaint
احاول الاتصال بكم لأكثر من ثلاثة أيام ولكن لا يوجد والرد الوحيد بأن الموظفين مشغولين بالرد على مكالمات أخرى؛ هل هناك اجازه في رمضان أم لاتقدمون خدمات,Complaint
احاول اتصل على الرقم المجاني من 5 ايّام ومحد يرد ما أتوقع زحمة خطوط لانه جربت الصبح والظهر والعصر والمغرب وفليل عندي طلب ابغي اجيكه,Complaint
للأسف والله ساعات على كول سنتر ولا يردون علينا,Complaint
من بدا رمضان وانا كل يوم اتصل على رقم المجاني او مباشره و محد يرد,Complaint
من بدا رمضان وانا كل يوم اتصل على رقم المجاني او مباشره و محد يرد,Complaint
واليوم الخامس وموظفين البداله لايوجد من يرد على المكالمات سؤالي اذا كان المصرف مغلق ولا يوجد من ينهي دفعات المقاولين ولا يوجد من يرد على المكالمات,Complaint
أنتم تطلبون شروط لا تعد ولا تحصى للحصول على القرض بثراحة ما يسوى على الواحد يقدم عندكم على قرض,Complaint
للاسف الى الآن انتظر رد منكم ولا واحد يخبرني وين موضوعي وصل,Complaint
انا ردو عليه بس يتكلمون انجليزي يا جماعة اتكلمو عربي عشان نفهم,Complaint
خدمت الاتصال مش متعاونين وفرع ابوظبي مش متعاون يبالهم وقت لين يردون عليك بسؤال,Complaint
للأسف طلبي كمل مع المصرف 8 شهور وللحين ما طلعتلي الموافقة النهائية مع اني استكملت جميع الإجراءات,Complaint
قدمت عدة رسائل شكوى بسبب تضرري الكبير من الموضوع,Complaint
السلام عليكم الاخوة الافاضل لقد وصلتني رسالة منكم كالتالي ارجو العلم بان مجموع متأخرات أقساط قرض برنامج الشيخ زايد للإسكان هو 13112,Complaint
مصرف ما عليه كلام وخدمات طيبة لكن خففوا من طلباتكم ألف ورقة وورقة تبون واتمنى من المصرف أن يقتدي ببعض المصارف يكون فيه مجال تأجيل قسط على الأقل مرة في السنة,Complaint
مرحبا وانا بعد أحاول الاتصال ولا يتم الرد علي,Complaint
السلام عليكم والله العظيم احاول التواصل ماعرف ليش ولا احد يرد علي من شهر موضوعي في دبي عند الاخت حصة اتصل على رقم المكتب محد يرد وايضاً الايميل ما ترد ارجو الرد بأسرع وقت لان عقب اسبوع اوراقي بتنتهي صلاحيتها وما اقدر اجدد الاوراق لان التأخير من عندكم,Complaint
حاولت اكثر من مرة التواصل مع احد على الرقم الموجود ولكن للاسف مافي رد!!!,Complaint
حاولت اكثر من مرة التواصل مع احد على الرقم الموجود ولكن للاسف مافي رد!!!,Complaint
ولا الرقم المجاني حد يرد شو الحل,Complaint
أكثر من 3 مرات اتصل فيكم ومافي رد مقنع للأسف,Complaint
لا في الافرع يردون ولا الرقم المجاني يردون والحل والموظفين في الفرع كل ما نسيرلهم مب موجودين والحل,Complaint
كلمني في الخاص,Complaint
يرجى مراجعة طلبي والرد لا احد يرد,Complaint
خدمت الاتصال مش متعاونين وفرع ابوظبي مش متعاون يبالهم وقت لين يردون عليك بسؤال,Complaint
أكثر من 3 مرات اتصل فيكم ومافي رد مقنع للأسف,Complaint
انا صارلي 3 ايام اتصل فيهم محد يرد ابدا وكلمت الشخص الي قدمت اوراقي له عشان الموافقة المبدئية الي تحتاج بس 20 يوم وصار لها 26 يوم يقولي اجراءتنا أطول,Complaint
نحاول نتواصل معاكم وماشي رد والموظف يقفل الخط بويهنا يرجى التواصل للضرورة,Complaint
هلا السلام عليكم لم يتم التواصل معي حتى الآن,Complaint
ممكن حد يتواصل وياي؟؟؟ لاني اتصل ومحد يرد انا ما بوصل لين دبي عشان سؤال بس ارجو التواصل,Complaint
السلام عليكم احاول اتصل فيكم مافي حد يرد,Complaint
"المصرف إجراءاته تأخذوقت جدا طويل ويوم نحاول نتصل كحد يرد على تحويلته اتصل على الرقم المجاني يردون لكن بلا فايده لانه مستحيل يرجعون يتصلون فيك المفروض يقدم المصرف تسهيلات للمواطنين وبالتالي تقليل الوقت والاجراءات عشان المواطن يتشجع يقدم للمصرف بدل البنك الربوي
عندي شكوى على المصرف واتصلت اطلب مقابلة اخد المسؤولين وللاسف من أسبوع ومحد كلمني",Complaint
قدمت الطلب اونلاين واستلمت رسالة تاريخ 21/1 ولين اليوم اتريا الاتصال,Complaint
إجراءات معقدة ونسبة ربح عالية,Complaint
اللحين معقولة تخلون شخص يحط رقمه الخاص في مكان عام كالتواصل الاجتماعي يجعله عرض لشتى أنواع المضايقات وعرضة لأي عملية احتيال,Complaint
"السلام عليكم للاسف الاجراءات طويلة جدا اخذت المعامله اكقر من شعرين ولا احد من مستجيب لنا
نتصل محد يرد نقدم استفسار محد يتواصل؟؟؟
اتمنى مراجعة الاجراءات وتسهيل اعتمادات القروض هل يعقل ان تتجاوز المعامله شهرين ولم تنجز بعد؟ أين المسرعات الحكومية عنكم؟",Complaint
صدقت وانا من شهر ولا احد يرد,Complaint
قدمنا اكثر من طلب ولا حد اتصل فينا ولا شي,Complaint
بس قالوفي مبلغ بنرجعه في حسابك,Complaint
سلام عليكم ورحمة الله وبركاته بس بخصوص موضوعي مافي حد تواصل معاي,Complaint
السلام عليكم لم يتم التواصل معي لا على الخاص ولا على الهاتف حيث قمت بالتقديم عن طريق الاتصال في خدمة العملاء,Complaint
"كله خرابيط وكلام فاضي
موب إسلامية",Complaint
السلام عليكم لم يتم التواصل معي لا على الخاص ولا على الهاتف حيث قمت بالتقديم عن طريق الاتصال في خدمة العملاء,Complaint
"دعايايت يوم تسير تنصدم بالواقع شهرين وانت تراكض عليهم عشان يخلصون المعاملة 
كلام ودعايات والرقم المجاني محد يرد عليك
للأسف كثر القوانين والطلبات تزيد تعقيد المعاملات وللأسف آلية المصرف كأنه في التسعينات
تطلع روحك وانت تسير لهم ولا بتحصل منهم شي الااذا انت فيك طولة بال مش طبيعية
كلام الاخت صحيح انا صار لي 6 شهور وما خلصت معاملتي ومخسر فوق 700 درهم قيمة الاوراق 
للأسف لا تتوجد آلية واضحة وعدم قدرة الموظفين بأعطاء المعلومة الصحيحة وذلك لتغيير القوانين بشكل مستمر
للأسف الموظفين مايردون على الموبايل والرقم المجاني مايردون 
ارجوا النظر في طلبي اللي صار له ٦ شهور وما خلصت وكل اللي طالبنه ٢٨٠ لومكان ثاني في ٣ ايام عمل والفلوس نزلت في الحساب 

",Complaint
"اخرتوني أكثر من 6 شهور واخر شي غيرت البنك وفي اسبوع خلصت للأسف
اتعلمووووو من غيركم
يبالهم اعادة تدوير للمكان
وما يطلبون كل الوراق مرة وحدة على مراحل",Complaint
يخوان انا مقدم على طلب بس مرديتي عليه,Complaint
مصرف_الإمارات_لتنمية لايرتقي لمستوى اي مصرف موجود في الإمارات والجميع يعاني من تغيير الطلبات وعدم قدرت الموظفين على انهاء اي معاملة في فترة قصيرة,Complaint
